Postal Code,Place Name,State,County,Latitude,Longitude
623-0343,Shigasatochou,Kyoutofu,Ayabeshi,35.3663,135.2398
623-0344,Nishigatachou,Kyoutofu,Ayabeshi,35.3795,135.2203
623-0345,Niwachou,Kyoutofu,Ayabeshi,35.3802,135.2375
623-0346,Bouguchichou,Kyoutofu,Ayabeshi,35.3881,135.2378
623-0351,Shinodachou,Kyoutofu,Ayabeshi,35.3693,135.2716
623-0352,Mukoudachou,Kyoutofu,Ayabeshi,35.3644,135.2483
623-0353,Besshiyochou,Kyoutofu,Ayabeshi,35.3723,135.2633
623-0361,Hakudoujichou,Kyoutofu,Ayabeshi,35.352,135.2473
623-0362,Monobechou,Kyoutofu,Ayabeshi,35.3544,135.2237
623-0363,Shinjouchou,Kyoutofu,Ayabeshi,35.3451,135.213
623-0364,Nishizakachou,Kyoutofu,Ayabeshi,35.366,135.1967
623-1121,Mutsuaichou,Kyoutofu,Ayabeshi,35.3506,135.3842
623-1122,Yatsuaichou,Kyoutofu,Ayabeshi,35.3619,135.4066
623-1123,Itsuaichou,Kyoutofu,Ayabeshi,35.3774,135.4195
623-1124,Iizumichou,Kyoutofu,Ayabeshi,35.4075,135.424
623-1131,Mutsuyorichou,Kyoutofu,Ayabeshi,35.3705,135.4439
623-1132,Koyaokachou,Kyoutofu,Ayabeshi,35.3911,135.4691
623-1133,Mitsunochou,Kyoutofu,Ayabeshi,35.4112,135.4657
623-1134,Oitomichou,Kyoutofu,Ayabeshi,35.4352,135.4773
624-0101,Ookawa,Kyoutofu,Maidurushi,35.4457,135.2588
624-0102,Shidaka,Kyoutofu,Maidurushi,35.4331,135.2488
624-0103,Kutami,Kyoutofu,Maidurushi,35.423,135.2588
624-0111,Nagatani,Kyoutofu,Maidurushi,35.4826,135.2527
624-0112,Kamiurushibara,Kyoutofu,Maidurushi,35.4979,135.2402
624-0113,Shimourushibara,Kyoutofu,Maidurushi,35.4678,135.2419
624-0114,Shimomidani,Kyoutofu,Maidurushi,35.4731,135.2332
624-0115,Koura,Kyoutofu,Maidurushi,35.4581,135.2299
624-0116,Fumuro,Kyoutofu,Maidurushi,35.4444,135.2391
624-0117,Okadayuri,Kyoutofu,Maidurushi,35.4347,135.2265
624-0118,Saihouji,Kyoutofu,Maidurushi,35.4533,135.2163
624-0121,Takigauro,Kyoutofu,Maidurushi,35.4585,135.2012
624-0122,Jitou,Kyoutofu,Maidurushi,35.4322,135.2126
624-0123,Oomata,Kyoutofu,Maidurushi,35.4433,135.1907
624-0124,Kuwagaishimo,Kyoutofu,Maidurushi,35.4234,135.2364
624-0125,Kuwagaikami,Kyoutofu,Maidurushi,35.4158,135.2222
624-0801,Terada,Kyoutofu,Maidurushi,35.4268,135.387
624-0802,Uene,Kyoutofu,Maidurushi,35.4231,135.379
624-0803,Shirataki,Kyoutofu,Maidurushi,35.4176,135.3926
624-0804,Kishidani,Kyoutofu,Maidurushi,35.4056,135.3892
624-0805,Besshiyo,Kyoutofu,Maidurushi,35.4131,135.3602
624-0806,Nunoshiki,Kyoutofu,Maidurushi,35.4096,135.3521
624-0811,Ikenouchishimo,Kyoutofu,Maidurushi,35.406,135.3485
624-0812,Hori,Kyoutofu,Maidurushi,35.4087,135.3423
624-0813,Imada,Kyoutofu,Maidurushi,35.4215,135.3408
624-0814,Manganji,Kyoutofu,Maidurushi,35.4282,135.3385
624-0815,Sakaidani,Kyoutofu,Maidurushi,35.4354,135.3356
624-0816,Isadu,Kyoutofu,Maidurushi,35.4386,135.3332
624-0821,Kumonna,Kyoutofu,Maidurushi,35.4327,135.3289
624-0822,Nanukaichi,Kyoutofu,Maidurushi,35.4281,135.3318
624-0823,Kyouda,Kyoutofu,Maidurushi,35.424,135.3286
624-0824,Magura,Kyoutofu,Maidurushi,35.3987,135.3212
624-0825,Tokura,Kyoutofu,Maidurushi,35.4198,135.3288
624-0826,Kyoudashinmachi,Kyoutofu,Maidurushi,35.4284,135.3257
624-0831,Nyou,Kyoutofu,Maidurushi,35.4247,135.3202
624-0832,Takanodai,Kyoutofu,Maidurushi,35.428,135.3155
624-0833,Nomuraji,Kyoutofu,Maidurushi,35.4315,135.3069
624-0834,Jouya,Kyoutofu,Maidurushi,35.4249,135.298
624-0835,Takanoyuri,Kyoutofu,Maidurushi,35.4307,135.3176
624-0841,Hikitsuchi,Kyoutofu,Maidurushi,35.4413,135.326
624-0842,Asashiro,Kyoutofu,Maidurushi,35.4445,135.3244
624-0843,Hikitsuchishin,Kyoutofu,Maidurushi,35.4459,135.3241
624-0851,Oouchinochou,Kyoutofu,Maidurushi,35.4467,135.3347
624-0852,Oouchi,Kyoutofu,Maidurushi,35.4451,135.3348
624-0853,Minamitanabe,Kyoutofu,Maidurushi,35.4458,135.3317
624-0854,Enmanji,Kyoutofu,Maidurushi,35.4459,135.3291
624-0855,Kitatanabe,Kyoutofu,Maidurushi,35.4496,135.3294
624-0901,Kiyomigaoka,Kyoutofu,Maidurushi,35.4548,135.3601
624-0902,Kiyomichi,Kyoutofu,Maidurushi,35.454,135.3619
624-0903,Tendai,Kyoutofu,Maidurushi,35.4504,135.3613
624-0904,Shouwadai,Kyoutofu,Maidurushi,35.4518,135.3542
624-0905,Fuki,Kyoutofu,Maidurushi,35.4465,135.3499
624-0906,Kuratani,Kyoutofu,Maidurushi,35.446,135.3402
624-0907,Fukitonyamachi,Kyoutofu,Maidurushi,35.4417,135.3484
624-0908,Kiyomichishinmachi,Kyoutofu,Maidurushi,35.453,135.3608
624-0909,Tendaishinmachi,Kyoutofu,Maidurushi,35.4514,135.3598
624-0911,Uyasuhigashimachi,Kyoutofu,Maidurushi,35.4594,135.3503
624-0912,Ueyasu,Kyoutofu,Maidurushi,35.4528,135.3465
624-0913,Kamiagu,Kyoutofu,Maidurushi,35.4519,135.3346
624-0914,Shimoagu,Kyoutofu,Maidurushi,35.458,135.3311
624-0921,Higashiyoshihara,Kyoutofu,Maidurushi,35.4571,135.3286
624-0922,Nishoshihara,Kyoutofu,Maidurushi,35.4553,135.3298
624-0923,Uoya,Kyoutofu,Maidurushi,35.4518,135.3281
624-0924,Shokunin,Kyoutofu,Maidurushi,35.4499,135.3292
624-0925,Tanba,Kyoutofu,Maidurushi,35.4496,135.3282
624-0926,Hon,Kyoutofu,Maidurushi,35.4483,135.3275
624-0927,Hiranoya,Kyoutofu,Maidurushi,35.4499,135.3277
624-0928,Takeya,Kyoutofu,Maidurushi,35.4506,135.3266
624-0929,Jinai,Kyoutofu,Maidurushi,35.4501,135.325
624-0931,Matsukage,Kyoutofu,Maidurushi,35.4508,135.3245
624-0932,Miyaduguchi,Kyoutofu,Maidurushi,35.45,135.3229
624-0933,Shin,Kyoutofu,Maidurushi,35.449,135.3242
624-0934,Horikami,Kyoutofu,Maidurushi,35.4475,135.3253
624-0935,Kyouguchi,Kyoutofu,Maidurushi,35.4462,135.325
624-0936,Konya,Kyoutofu,Maidurushi,35.4476,135.3238
624-0941,Shirasugi,Kyoutofu,Maidurushi,35.4992,135.3319
624-0942,Aoi,Kyoutofu,Maidurushi,35.4901,135.3209
624-0943,Yoshida,Kyoutofu,Maidurushi,35.4812,135.3157
624-0944,Ookimi,Kyoutofu,Maidurushi,35.4724,135.3118
624-0945,Kita,Kyoutofu,Maidurushi,35.4571,135.3089
624-0946,Shimofukui,Kyoutofu,Maidurushi,35.4484,135.3091
624-0951,Kamifukui,Kyoutofu,Maidurushi,35.4457,135.2927
624-0952,Mikkaichi,Kyoutofu,Maidurushi,35.4442,135.2663
624-0953,Hatochi,Kyoutofu,Maidurushi,35.4601,135.2594
624-0954,Hatta,Kyoutofu,Maidurushi,35.4564,135.2682
624-0955,Maruta,Kyoutofu,Maidurushi,35.4633,135.2734
624-0956,Wae,Kyoutofu,Maidurushi,35.4777,135.2759
624-0961,Nishikanzaki,Kyoutofu,Maidurushi,35.5121,135.2959
624-0962,Higashikanzaki,Kyoutofu,Maidurushi,35.5118,135.3008
624-0963,Yugo,Kyoutofu,Maidurushi,35.5044,135.2943
624-0964,Kamaya,Kyoutofu,Maidurushi,35.4943,135.2923
624-0965,Mizuma,Kyoutofu,Maidurushi,35.474,135.2885
624-0966,Nakayama,Kyoutofu,Maidurushi,35.4708,135.2822
624-0967,Shimohigashi,Kyoutofu,Maidurushi,35.4597,135.2878
624-0968,Kamihigashi,Kyoutofu,Maidurushi,35.4524,135.2745
625-0001,Sugiyama,Kyoutofu,Maidurushi,35.5063,135.4627
625-0002,Noborio,Kyoutofu,Maidurushi,35.508,135.4461
625-0003,Yoshino,Kyoutofu,Maidurushi,35.4987,135.4318
625-0004,Asekunishimachi,Kyoutofu,Maidurushi,35.4999,135.426
625-0005,Asekunaka,Kyoutofu,Maidurushi,35.5021,135.4284
625-0006,Oobakami,Kyoutofu,Maidurushi,35.5035,135.417
625-0007,Oobashimo,Kyoutofu,Maidurushi,35.5018,135.4022
625-0010,Matsuo,Kyoutofu,Maidurushi,35.4966,135.4701
625-0011,Kichisaka,Kyoutofu,Maidurushi,35.4863,135.4491
625-0012,Shiroyachou,Kyoutofu,Maidurushi,35.4948,135.4349
625-0013,Kaharanishimachi,Kyoutofu,Maidurushi,35.4799,135.4384
625-0014,Kahara,Kyoutofu,Maidurushi,35.4802,135.4418
625-0015,Okayasu,Kyoutofu,Maidurushi,35.5005,135.4393
625-0016,Shiroya,Kyoutofu,Maidurushi,35.4957,135.4389
625-0020,Ogura,Kyoutofu,Maidurushi,35.4787,135.4279
625-0021,Yasuoka,Kyoutofu,Maidurushi,35.4858,135.4362
625-0022,Yasuokachou,Kyoutofu,Maidurushi,35.4825,135.4332
625-0023,Tanaka,Kyoutofu,Maidurushi,35.4842,135.4282
625-0024,Tanakachou,Kyoutofu,Maidurushi,35.4823,135.4199
625-0025,Ichiba,Kyoutofu,Maidurushi,35.4774,135.4054
625-0026,Sengenji,Kyoutofu,Maidurushi,35.4842,135.4112
625-0030,Atagokamichou,Kyoutofu,Maidurushi,35.4837,135.4083
625-0031,Atagonakamachi,Kyoutofu,Maidurushi,35.4822,135.4076
625-0032,Atagoshimochou,Kyoutofu,Maidurushi,35.4797,135.4071
625-0033,Atagohamachou,Kyoutofu,Maidurushi,35.4787,135.4055
625-0034,Ryuuguuchou,Kyoutofu,Maidurushi,35.4809,135.4059
625-0035,Mizoshiri,Kyoutofu,Maidurushi,35.4725,135.4027
625-0036,Hama,Kyoutofu,Maidurushi,35.4731,135.3942
625-0040,Yanosukechou,Kyoutofu,Maidurushi,35.4727,135.4021
625-0041,Mizoshirinakamachi,Kyoutofu,Maidurushi,35.4701,135.4046
625-0042,Mizoshirichou,Kyoutofu,Maidurushi,35.467,135.4083
625-0043,Umegatani,Kyoutofu,Maidurushi,35.4688,135.4094
625-0044,Dounooku,Kyoutofu,Maidurushi,35.4639,135.4217
625-0045,Tamon'In,Kyoutofu,Maidurushi,35.4606,135.4456
625-0050,Kitahamachou,Kyoutofu,Maidurushi,35.4678,135.3977
625-0051,Yukinagahigashimachi,Kyoutofu,Maidurushi,35.4634,135.3989
625-0052,Yukinaga,Kyoutofu,Maidurushi,35.4587,135.4
625-0053,Kanayachou,Kyoutofu,Maidurushi,35.4588,135.4004
625-0054,Shichijounakamachi,Kyoutofu,Maidurushi,35.4608,135.3966
625-0055,Kurahashinakamachi,Kyoutofu,Maidurushi,35.4604,135.3958
625-0056,Kurahashichou,Kyoutofu,Maidurushi,35.4641,135.3957
625-0057,Minamihamachou,Kyoutofu,Maidurushi,35.4672,135.3958
625-0060,Momoyamachou,Kyoutofu,Maidurushi,35.4668,135.391
625-0061,Morichou,Kyoutofu,Maidurushi,35.4667,135.394
625-0062,Mori,Kyoutofu,Maidurushi,35.4607,135.3891
625-0063,Maruyamachou,Kyoutofu,Maidurushi,35.4565,135.3911
625-0064,Maruyamanishimachi,Kyoutofu,Maidurushi,35.4574,135.3889
625-0065,Maruyamanakamachi,Kyoutofu,Maidurushi,35.4582,135.3907
625-0066,Maruyamaguchichou,Kyoutofu,Maidurushi,35.4599,135.3916
625-0067,Morihonmachi,Kyoutofu,Maidurushi,35.463,135.3917
625-0070,Hattandakitamachi,Kyoutofu,Maidurushi,35.454,135.3947
625-0071,Tsuneshinmachi,Kyoutofu,Maidurushi,35.4502,135.4027
625-0072,Tsune,Kyoutofu,Maidurushi,35.4501,135.4053
625-0073,Kinoshita,Kyoutofu,Maidurushi,35.4481,135.4102
625-0074,Yohoro,Kyoutofu,Maidurushi,35.4457,135.4259
625-0075,Kyougetsuhigashimachi,Kyoutofu,Maidurushi,35.448,135.4017
625-0076,Kyougetsuchou,Kyoutofu,Maidurushi,35.4488,135.3986
625-0077,Kameiwachou,Kyoutofu,Maidurushi,35.451,135.3988
625-0078,Hattandaminamimachi,Kyoutofu,Maidurushi,35.4519,135.395
625-0080,Kitasui,Kyoutofu,Maidurushi,35.4704,135.3843
625-0081,Miake,Kyoutofu,Maidurushi,35.473,135.3805
625-0082,Tsutsujigaoka,Kyoutofu,Maidurushi,35.4603,135.3549
625-0083,Amarubekami,Kyoutofu,Maidurushi,35.4699,135.3653
625-0084,Shirahamadai,Kyoutofu,Maidurushi,35.4761,135.3513
625-0085,Wada,Kyoutofu,Maidurushi,35.4755,135.3486
625-0086,Nagahama,Kyoutofu,Maidurushi,35.4828,135.3564
625-0087,Amarubeshimo,Kyoutofu,Maidurushi,35.4778,135.3638
625-0131,Nakadachou,Kyoutofu,Maidurushi,35.5133,135.4023
625-0132,Nakada,Kyoutofu,Maidurushi,35.5163,135.3989
625-0133,Taira,Kyoutofu,Maidurushi,35.5158,135.3884
625-0134,Sabaka,Kyoutofu,Maidurushi,35.5057,135.3657
625-0135,Chitose,Kyoutofu,Maidurushi,35.5124,135.3471
625-0136,Oonyuu,Kyoutofu,Maidurushi,35.5208,135.3501
625-0137,Sezaki,Kyoutofu,Maidurushi,35.5421,135.3493
625-0141,Kawabenaka,Kyoutofu,Maidurushi,35.5214,135.4044
625-0142,Nishiya,Kyoutofu,Maidurushi,35.5249,135.4109
625-0143,Muroji,Kyoutofu,Maidurushi,35.5234,135.4193
625-0144,Kawabeyuri,Kyoutofu,Maidurushi,35.529,135.4184
625-0145,Kannonji,Kyoutofu,Maidurushi,35.5382,135.4224
625-0146,Kawabehara,Kyoutofu,Maidurushi,35.5288,135.4248
625-0147,Tochio,Kyoutofu,Maidurushi,35.5317,135.4363
625-0151,Akano,Kyoutofu,Maidurushi,35.5218,135.3916
625-0152,Taneji,Kyoutofu,Maidurushi,35.532,135.3856
625-0153,Mihama,Kyoutofu,Maidurushi,35.557,135.3945
625-0154,Obase,Kyoutofu,Maidurushi,35.5601,135.4023
625-0155,Nohara,Kyoutofu,Maidurushi,35.5697,135.4287
625-0156,Nariu,Kyoutofu,Maidurushi,35.5795,135.4477
625-0157,Tai,Kyoutofu,Maidurushi,35.5658,135.4556
625-0158,Ooyama,Kyoutofu,Maidurushi,35.5481,135.4509
626-0001,Monju,Kyoutofu,Miyadushi,35.5569,135.1833
626-0002,Suginosue,Kyoutofu,Miyadushi,35.5453,135.1882
626-0003,Ryoushi,Kyoutofu,Miyadushi,35.5416,135.1905
626-0004,Kawamukai,Kyoutofu,Miyadushi,35.5416,135.1897
626-0005,Miyamachi,Kyoutofu,Miyadushi,35.5401,135.1891
626-0006,Ebisu,Kyoutofu,Miyadushi,35.5389,135.1898
626-0007,Ikenotani,Kyoutofu,Miyadushi,35.5382,135.1884
626-0008,Mannen,Kyoutofu,Miyadushi,35.541,135.188
626-0011,Shirakase,Kyoutofu,Miyadushi,35.5388,135.1905
626-0012,Hamamachi,Kyoutofu,Miyadushi,35.539,135.1933
626-0013,Sumiyoshi,Kyoutofu,Miyadushi,35.5395,135.1911
626-0014,Kawara,Kyoutofu,Miyadushi,35.5384,135.1913
626-0015,Uoya,Kyoutofu,Miyadushi,35.537,135.1938
626-0016,Shinhama,Kyoutofu,Miyadushi,35.5375,135.1934
626-0017,Shimasaki,Kyoutofu,Miyadushi,35.5374,135.1958
626-0018,Honmachi,Kyoutofu,Miyadushi,35.5363,135.1936
626-0019,Mannenshinchi,Kyoutofu,Miyadushi,35.5373,135.1892
626-0021,Ogawa,Kyoutofu,Miyadushi,35.5364,135.1897
626-0022,Yorozumachi,Kyoutofu,Miyadushi,35.5359,135.1926
626-0023,Miyamoto,Kyoutofu,Miyadushi,35.5347,135.1938
626-0024,Yanaginawate,Kyoutofu,Miyadushi,35.5331,135.1941
626-0025,Kinobe,Kyoutofu,Miyadushi,35.5308,135.1912
626-0026,Kyouguchimachi,Kyoutofu,Miyadushi,35.5311,135.1924
626-0027,Kyoukaidou,Kyoutofu,Miyadushi,35.5329,135.1928
626-0028,Ookubo,Kyoutofu,Miyadushi,35.5338,135.1924
626-0029,Kanayadani,Kyoutofu,Miyadushi,35.5353,135.1906
626-0031,Kyouguchi,Kyoutofu,Miyadushi,35.5301,135.1929
626-0032,Matsubara,Kyoutofu,Miyadushi,35.5274,135.1918
626-0033,Miyamura,Kyoutofu,Miyadushi,35.5281,135.1972
626-0034,Takiba,Kyoutofu,Miyadushi,35.5271,135.188
626-0035,Kita,Kyoutofu,Miyadushi,35.5139,135.1848
626-0036,Imafuku,Kyoutofu,Miyadushi,35.5114,135.1896
626-0037,Oda,Kyoutofu,Miyadushi,35.492,135.1705
626-0041,Tsuruga,Kyoutofu,Miyadushi,35.5354,135.1987
626-0042,Anchi,Kyoutofu,Miyadushi,35.5343,135.2014
626-0043,Sou,Kyoutofu,Miyadushi,35.5334,135.2043
626-0044,Yoshihara,Kyoutofu,Miyadushi,35.5325,135.1993
626-0045,Babasaki,Kyoutofu,Miyadushi,35.5316,135.1949
626-0046,Nakanochou,Kyoutofu,Miyadushi,35.5327,135.1972
626-0047,Sotogawa,Kyoutofu,Miyadushi,35.5336,135.1988
626-0051,Shimakage,Kyoutofu,Miyadushi,35.5749,135.2496
626-0052,Odashukuno,Kyoutofu,Miyadushi,35.5613,135.2449
626-0053,Nakatsu,Kyoutofu,Miyadushi,35.5547,135.2364
626-0054,Gingaoka,Kyoutofu,Miyadushi,35.5559,135.2357
626-0055,Kagamigaura,Kyoutofu,Miyadushi,35.5642,135.248
626-0061,Haji,Kyoutofu,Miyadushi,35.5399,135.207
626-0062,Yamanaka,Kyoutofu,Miyadushi,35.5296,135.2276
626-0063,Kaibara,Kyoutofu,Miyadushi,35.5334,135.2157
626-0064,Hajimachi,Kyoutofu,Miyadushi,35.5387,135.2049
626-0065,Shishizaki,Kyoutofu,Miyadushi,35.5537,135.2108
626-0066,Chishi,Kyoutofu,Miyadushi,35.5658,135.2197
626-0067,Yawara,Kyoutofu,Miyadushi,35.5696,135.2274
626-0068,Tai,Kyoutofu,Miyadushi,35.5832,135.2407
626-0071,Yura,Kyoutofu,Miyadushi,35.5182,135.2796
626-0072,Ishiura,Kyoutofu,Miyadushi,35.5024,135.283
626-0073,Shinguu,Kyoutofu,Miyadushi,35.5209,135.2356
626-0074,Joushi,Kyoutofu,Miyadushi,35.5467,135.2354
626-0075,Kodera,Kyoutofu,Miyadushi,35.541,135.2381
626-0076,Nakamura,Kyoutofu,Miyadushi,35.5373,135.2405
626-0077,Waki,Kyoutofu,Miyadushi,35.5354,135.2432
626-0201,Tawara,Kyoutofu,Miyadushi,35.683,135.2683
626-0202,Ooshima,Kyoutofu,Miyadushi,35.6658,135.2662
626-0203,Iwagahana,Kyoutofu,Miyadushi,35.6575,135.2591
626-0204,Nagae,Kyoutofu,Miyadushi,35.6507,135.2529
626-0205,Tonogaki,Kyoutofu,Miyadushi,35.662,135.2523
626-0206,Higatani,Kyoutofu,Miyadushi,35.6773,135.2459
626-0211,Satohami,Kyoutofu,Miyadushi,35.6269,135.2444
626-0212,Nakahami,Kyoutofu,Miyadushi,35.6329,135.2306
626-0213,Okuhami,Kyoutofu,Miyadushi,35.6493,135.2333
626-0221,Kigo,Kyoutofu,Miyadushi,35.6563,135.1868
626-0222,Higashino,Kyoutofu,Miyadushi,35.6444,135.1974
626-0223,Matsuo,Kyoutofu,Miyadushi,35.6419,135.202
626-0224,Shimoseya,Kyoutofu,Miyadushi,35.6304,135.2129
626-0225,Hioki,Kyoutofu,Miyadushi,35.6068,135.222
626-0226,Hata,Kyoutofu,Miyadushi,35.611,135.1966
626-0227,Kamiseya,Kyoutofu,Miyadushi,35.6393,135.188
626-0400,Ikanikeisaiganaibaai,Kyoutofu,Yosagun'Inechou,35.699,135.2714
626-0401,Kamanyuu,Kyoutofu,Yosagun'Inechou,35.7533,135.2505
626-0402,Chouen,Kyoutofu,Yosagun'Inechou,35.7454,135.2407
626-0403,Honjouhama,Kyoutofu,Yosagun'Inechou,35.7312,135.2706
626-0404,Honjouuji,Kyoutofu,Yosagun'Inechou,35.7314,135.2575
626-0405,Honjouage,Kyoutofu,Yosagun'Inechou,35.7206,135.2525
626-0411,Nomuro,Kyoutofu,Yosagun'Inechou,35.7237,135.2836
626-0412,Tsumo,Kyoutofu,Yosagun'Inechou,35.7127,135.2862
626-0413,Tomari,Kyoutofu,Yosagun'Inechou,35.7044,135.2863
626-0414,Rokumanbu,Kyoutofu,Yosagun'Inechou,35.7026,135.2803
626-0415,Imuro,Kyoutofu,Yosagun'Inechou,35.6972,135.2783
626-0416,Hatadani,Kyoutofu,Yosagun'Inechou,35.7009,135.2692
626-0417,Touge,Kyoutofu,Yosagun'Inechou,35.7107,135.2723
626-0421,Nii,Kyoutofu,Yosagun'Inechou,35.6951,135.3049
626-0422,Oohara,Kyoutofu,Yosagun'Inechou,35.6852,135.2951
626-0423,Hirata,Kyoutofu,Yosagun'Inechou,35.6756,135.2874
626-0424,Kameshima,Kyoutofu,Yosagun'Inechou,35.6691,135.2895
626-0425,Hide,Kyoutofu,Yosagun'Inechou,35.6713,135.2763
626-0431,Sugano,Kyoutofu,Yosagun'Inechou,35.6971,135.2481
626-0432,Honzaka,Kyoutofu,Yosagun'Inechou,35.7111,135.2377
626-0433,Nomura,Kyoutofu,Yosagun'Inechou,35.7249,135.2203
627-0001,Hashiki,Kyoutofu,Nakagunmineyamachou,35.655,135.067
627-0002,Yata,Kyoutofu,Nakagunmineyamachou,35.6408,135.0769
627-0003,Naiki,Kyoutofu,Nakagunmineyamachou,35.6303,135.0838
627-0004,Arayama,Kyoutofu,Nakagunmineyamachou,35.6179,135.0789
627-0005,Shinmachi,Kyoutofu,Nakagunmineyamachou,35.6079,135.0845
627-0006,Akasaka,Kyoutofu,Nakagunmineyamachou,35.6377,135.0548
627-0007,Ishimaru,Kyoutofu,Nakagunmineyamachou,35.6464,135.049
627-0011,Tanba,Kyoutofu,Nakagunmineyamachou,35.6298,135.0737
627-0012,Sugitani,Kyoutofu,Nakagunmineyamachou,35.6255,135.0643
627-0013,Fudan,Kyoutofu,Nakagunmineyamachou,35.6299,135.0568
627-0014,Shiken,Kyoutofu,Nakagunmineyamachou,35.6309,135.0568
627-0021,Yoshiwara,Kyoutofu,Nakagunmineyamachou,35.6306,135.055
627-0022,Kami,Kyoutofu,Nakagunmineyamachou,35.6279,135.0564
627-0023,Orimoto,Kyoutofu,Nakagunmineyamachou,35.6268,135.0565
627-0024,Muro,Kyoutofu,Nakagunmineyamachou,35.6261,135.0571
627-0025,Sakai,Kyoutofu,Nakagunmineyamachou,35.6242,135.0562
627-0026,Furudono,Kyoutofu,Nakagunmineyamachou,35.6256,135.0554
627-0027,Yasu,Kyoutofu,Nakagunmineyamachou,35.6215,135.0522
627-0031,Gofuku,Kyoutofu,Nakagunmineyamachou,35.625,135.058
627-0032,Naniwa,Kyoutofu,Nakagunmineyamachou,35.624,135.058
627-0033,Shirakane,Kyoutofu,Nakagunmineyamachou,35.6233,135.0591
627-0034,Izumi,Kyoutofu,Nakagunmineyamachou,35.6208,135.0601
627-0035,Koumyouji,Kyoutofu,Nakagunmineyamachou,35.6173,135.0615
627-0036,Otabi,Kyoutofu,Nakagunmineyamachou,35.6226,135.0582
627-0037,Chitose,Kyoutofu,Nakagunmineyamachou,35.6224,135.0569
627-0038,Fukiya,Kyoutofu,Nakagunmineyamachou,35.6245,135.0572
627-0041,Suge,Kyoutofu,Nakagunmineyamachou,35.6126,135.0629
627-0042,Nagaoka,Kyoutofu,Nakagunmineyamachou,35.6053,135.0696
627-0043,Ninbari,Kyoutofu,Nakagunmineyamachou,35.6083,135.0506
627-0044,Konishi,Kyoutofu,Nakagunmineyamachou,35.6142,135.0315
627-0045,Nishiyama,Kyoutofu,Nakagunmineyamachou,35.6178,135.0326
627-0051,Nika,Kyoutofu,Nakagunmineyamachou,35.5956,135.0423
627-0052,Goka,Kyoutofu,Nakagunmineyamachou,35.5845,135.0388
627-0053,Masudome,Kyoutofu,Nakagunmineyamachou,35.5738,135.0213
627-0054,Hisatsugi,Kyoutofu,Nakagunmineyamachou,35.5915,135.0321
627-0101,Nonaka,Kyoutofu,Takenogunyasakachou,35.6904,135.1597
627-0102,Sugawa,Kyoutofu,Takenogunyasakachou,35.6812,135.1628
627-0111,Mizotani,Kyoutofu,Takenogunyasakachou,35.6596,135.0983
627-0112,Tourakuji,Kyoutofu,Takenogunyasakachou,35.6469,135.1247
627-0121,Tsutsumi,Kyoutofu,Takenogunyasakachou,35.6536,135.0951
627-0122,Imono,Kyoutofu,Takenogunyasakachou,35.6472,135.093
627-0123,Yoshisawa,Kyoutofu,Takenogunyasakachou,35.6411,135.0911
627-0131,Wadano,Kyoutofu,Takenogunyasakachou,35.6605,135.0851
627-0132,Kibashi,Kyoutofu,Takenogunyasakachou,35.671,135.0742
627-0133,Tottori,Kyoutofu,Takenogunyasakachou,35.6766,135.078
627-0141,Koda,Kyoutofu,Takenogunyasakachou,35.6937,135.1029
627-0142,Kurobe,Kyoutofu,Takenogunyasakachou,35.6798,135.0995
627-0143,Funaki,Kyoutofu,Takenogunyasakachou,35.6711,135.1121
627-0144,Inobe,Kyoutofu,Takenogunyasakachou,35.6814,135.0898
627-0145,Kunihisa,Kyoutofu,Takenogunyasakachou,35.6903,135.0944
627-0201,Taiza,Kyoutofu,Takenoguntangochou,35.7357,135.0909
627-0202,Sunakata,Kyoutofu,Takenoguntangochou,35.7209,135.0805
627-0211,Ooyama,Kyoutofu,Takenoguntangochou,35.7234,135.1003
627-0212,Miyake,Kyoutofu,Takenoguntangochou,35.7158,135.1043
627-0213,Yoshinaga,Kyoutofu,Takenoguntangochou,35.7156,135.1187
627-0214,Koryasu,Kyoutofu,Takenoguntangochou,35.7114,135.1153
627-0215,Jouganji,Kyoutofu,Takenoguntangochou,35.7072,135.1058
627-0216,Tokumitsu,Kyoutofu,Takenoguntangochou,35.7074,135.0952
627-0221,Takano,Kyoutofu,Takenoguntangochou,35.7423,135.1122
627-0222,Fudeshi,Kyoutofu,Takenoguntangochou,35.7441,135.1225
627-0223,Yabata,Kyoutofu,Takenoguntangochou,35.7234,135.1235
627-0224,Iwaki,Kyoutofu,Takenoguntangochou,35.7232,135.1089
627-0228,Miya,Kyoutofu,Takenoguntangochou,35.7346,135.1092
627-0232,Konoshiro,Kyoutofu,Takenoguntangochou,35.7446,135.1365
627-0233,Hei,Kyoutofu,Takenoguntangochou,35.7471,135.1639
627-0234,Nakano,Kyoutofu,Takenoguntangochou,35.7427,135.1617
627-0236,Hata,Kyoutofu,Takenoguntangochou,35.7357,135.1694
627-0237,Itani,Kyoutofu,Takenoguntangochou,35.7378,135.1642
627-0238,Kurauchi,Kyoutofu,Takenoguntangochou,35.7281,135.162
627-0239,Onge,Kyoutofu,Takenoguntangochou,35.7369,135.1535
627-0241,Ueno,Kyoutofu,Takenoguntangochou,35.7523,135.1687
627-0242,Kyuusou,Kyoutofu,Takenoguntangochou,35.7576,135.176
627-0243,Nakahama,Kyoutofu,Takenoguntangochou,35.7597,135.1777
